fips,UID,iso2,iso3,code3,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,X1.22.20,X1.23.20,X1.24.20,X1.25.20,X1.26.20,X1.27.20,X1.28.20,X1.29.20,X1.30.20,X1.31.20,X2002.01.20,X2002.02.20,X2002.03.20,X2002.04.20,X2002.05.20,X2002.06.20,X2002.07.20,X2002.08.20,X2002.09.20,X2002.10.20,X2002.11.20,X2002.12.20,X2.13.20,X2.14.20,X2.15.20,X2.16.20,X2.17.20,X2.18.20,X2.19.20,X2.20.20,X2.21.20,X2.22.20,X2.23.20,X2.24.20,X2.25.20,X2.26.20,X2.27.20,X2.28.20,X2.29.20,X2003.01.20,X2003.02.20,X2003.03.20,X2003.04.20,X2003.05.20,X2003.06.20,X2003.07.20,X2003.08.20,X2003.09.20,X2003.10.20,X2003.11.20,X2003.12.20,X3.13.20,X3.14.20,X3.15.20,X3.16.20,X3.17.20,X3.18.20,X3.19.20,X3.20.20,X3.21.20,X3.22.20,X3.23.20,X3.24.20,X3.25.20,X3.26.20,X3.27.20,X3.28.20,X3.29.20,X3.30.20,X3.31.20,X2004.01.20,X2004.02.20,X2004.03.20,X2004.04.20,X2004.05.20,X2004.06.20,X2004.07.20,X2004.08.20,X2004.09.20,X2004.10.20,X2004.11.20,X2004.12.20,X4.13.20,X4.14.20,X4.15.20,X4.16.20,X4.17.20,X4.18.20,X4.19.20,X4.20.20,X4.21.20,X4.22.20,X4.23.20,X4.24.20,X4.25.20,X4.26.20,X4.27.20,X4.28.20,X4.29.20,X4.30.20,X2005.01.20,X2005.02.20,X2005.03.20,X2005.04.20,X2005.05.20
13291,13291,US,USA,840,Union,Georgia,US,34.82995757,-83.98967069,"Union, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.390779363,4.390779363,4.390779363,4.390779363,4.390779363,13.17233809,17.56311745,21.95389682,26.34467618,30.73545554,30.73545554,30.73545554,35.12623491,35.12623491,35.12623491,43.90779363,43.90779363,61.47091109,70.25246981,65.86169045,79.03402854,109.7694841,118.5510428,122.9418222,140.5049396,140.5049396,149.2864984,149.2864984,144.895719,144.895719,136.1141603,136.1141603,136.1141603,140.5049396
13293,13293,US,USA,840,Upson,Georgia,US,32.87920671,-84.30024826,"Upson, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.628928898,15.2578578,19.07232225,19.07232225,19.07232225,19.07232225,22.8867867,22.8867867,38.14464449,49.58803784,83.91821788,106.8050046,110.619469,152.578578,179.2798291,194.5376869,209.7955447,232.6823314,488.2514495,514.9527006,530.2105584,617.9432408,648.4589564,648.4589564,667.5312786,682.7891364,709.4903875,728.5627098,736.1916387,747.635032,751.4494965,774.3362832,793.4086054,804.8519988,823.924321,854.4400366,858.2545011,877.3268233,915.4714678,926.9148612
13297,13297,US,USA,840,Walton,Georgia,US,33.78017694,-83.73552314,"Walton, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109483868,1.109483868,0,0,2.218967736,5.547419341,4.437935472,6.656903209,13.31380642,15.53277415,17.75174189,17.75174189,21.08019349,25.51812897,26.62761283,27.7370967,29.95606444,39.94141925,39.94141925,43.26987086,48.8172902,57.69316114,57.69316114,61.02161275,65.45954822,64.35006435,66.56903209,69.89748369,71.00696756,80.99232237,89.86819332,102.0725159,107.6199352,107.6199352,110.9483868,122.0432255,133.1380642,139.7949674,143.123419,146.4518706,147.5613545,150.8898061,154.2182577
13299,13299,US,USA,840,Ware,Georgia,US,31.05449097,-82.42224148,"Ware, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80906767,5.618135341,5.618135341,14.04533835,14.04533835,25.28160903,28.0906767,39.32694739,44.94508273,50.56321807,50.56321807,61.79948875,103.9355038,117.9808422,126.4080452,134.8352482,140.4533835,148.8805865,157.3077895,179.7803309,185.3984662,193.8256693,216.2982106,224.7254136,238.770752,247.197955,258.4342257,266.8614287,280.906767,289.3339701,294.9521054,300.5702407,314.6155791,314.6155791,323.0427821,339.8971881,359.5606618,362.3697295,365.1787972,373.6060002,398.8876092
13303,13303,US,USA,840,Washington,Georgia,US,32.96711864,-82.79357039,"Washington, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887346659,4.887346659,9.774693319,9.774693319,9.774693319,9.774693319,9.774693319,9.774693319,9.774693319,19.54938664,19.54938664,29.32407996,24.4367333,29.32407996,29.32407996,53.76081325,83.08489321,78.19754655,102.6342798,102.6342798,107.5216265,112.4089732,107.5216265,107.5216265,112.4089732,112.4089732,117.2963198,122.1836665,122.1836665,122.1836665,136.8457065,136.8457065,161.2824398,166.1697864,166.1697864,180.8318264,185.7191731,185.7191731,205.2685597,210.1559064,215.043253,215.043253,210.1559064,210.1559064
13305,13305,US,USA,840,Wayne,Georgia,US,31.5521809,-81.91894878,"Wayne, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.359424866,6.718849733,10.0782746,13.43769947,10.0782746,10.0782746,13.43769947,13.43769947,13.43769947,20.1565492,20.1565492,20.1565492,23.51597407,23.51597407,23.51597407,26.87539893,30.2348238,33.59424866,33.59424866,36.95367353,36.95367353,36.95367353,40.3130984,40.3130984,40.3130984,43.67252326,43.67252326,43.67252326,43.67252326,43.67252326,43.67252326
13313,13313,US,USA,840,Whitfield,Georgia,US,34.80987459,-84.96093476,"Whitfield, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962936571,0.962936571,0.962936571,0.962936571,1.925873143,1.925873143,1.925873143,3.851746285,4.814682857,5.777619428,5.777619428,7.703492571,6.740556,9.629365714,9.629365714,14.44404857,14.44404857,15.40698514,15.40698514,16.36992171,20.221668,20.221668,19.25873143,23.11047771,23.11047771,23.11047771,25.03635086,27.92516057,29.85103371,31.77690686,38.51746285,41.40627257,41.40627257,43.33214571,44.29508228,51.03563828,56.81325771,59.70206742,60.665004,60.665004,66.44262342,72.22024285,76.07198914,99.18246685,106.8859594,113.6265154,115.5523886,121.330008,126.1446908
13317,13317,US,USA,840,Wilkes,Georgia,US,33.78290391,-82.74286107,"Wilkes, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.11736139,10.11736139,10.11736139,10.11736139,10.11736139,10.11736139,20.23472278,20.23472278,20.23472278,30.35208418,30.35208418,30.35208418,40.46944557,50.58680696,50.58680696,50.58680696,60.70416835,60.70416835,60.70416835,60.70416835,80.93889114,80.93889114,101.1736139,111.2909753,111.2909753,171.9951437,182.1125051,192.2298665,212.4645892,222.5819506,222.5819506,222.5819506,232.699312,232.699312,232.699312,242.8166734,252.9340348,252.9340348,252.9340348,252.9340348,252.9340348,263.0513962
13321,13321,US,USA,840,Worth,Georgia,US,31.55162306,-83.85090513,"Worth, Georgia, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682416731,9.682416731,9.682416731,14.5236251,19.36483346,19.36483346,24.20604183,33.88845856,38.72966692,48.41208366,53.25329202,140.3950426,135.5538342,135.5538342,145.236251,169.4422928,174.2835012,188.8071263,266.2664601,309.8373354,329.2021689,363.0906274,377.6142525,406.6615027,440.5499613,479.2796282,503.48567,542.2153369,561.5801704,576.1037955,585.7862122,619.6746708,624.5158792,687.4515879,687.4515879,668.0867545,677.7691712,682.6103796,692.2927963,697.1340046,721.3400465,740.7048799,769.7521301,784.2757552,784.2757552,808.4817971,837.5290473
15001,15001,US,USA,840,Hawaii,Hawaii,US,19.60121157,-155.5210167,"Hawaii, Hawaii, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505924374,0,0,0,0,0,0,0,0,0,0,0,0,1.517773123,1.011848749,1.011848749,2.023697498,2.529621872,5.059243744,5.059243744,6.071092493,7.588865616,7.588865616,9.10663874,10.11848749,11.13033624,11.13033624,11.63626061,11.63626061,11.63626061,14.16588248,14.16588248,15.68365561,19.7310506,20.23697498,20.74289935,20.74289935,20.74289935,20.74289935,30.86138684,31.36731121,32.37915996,32.37915996,33.89693309,34.40285746,34.90878184,34.90878184,35.41470621,35.41470621,35.41470621,35.41470621,36.93247933,36.93247933,36.93247933,37.43840371,37.94432808,37.43840371
15003,15003,US,USA,840,Honolulu,Hawaii,US,21.45803166,-157.9712182,"Honolulu, Hawaii, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101251673,0.101251673,0.101251673,0.202503346,0.202503346,0.202503346,0.202503346,0.202503346,0.30375502,0.506258366,0.607510039,1.012516732,1.012516732,2.835046849,2.835046849,4.151318601,4.151318601,5.872597045,5.872597045,6.885113777,7.695127162,10.9351807,10.9351807,12.4539558,14.07398257,15.89651269,18.42780452,23.99664654,26.93294507,28.45172016,29.56548857,31.59052203,31.59052203,33.81805884,33.81805884,34.7293239,35.43808561,35.64058896,36.248099,37.3618674,37.3618674,37.7668741,38.67813916,38.98189418,38.98189418,38.98189418,39.2856492,39.38690087,39.69065589,39.99441091,40.09566258,40.09566258,40.09566258,40.3994176,40.3994176,40.50066927,40.50066927,40.50066927,40.50066927,40.90567597
15007,15007,US,USA,840,Kauai,Hawaii,US,22.03935037,-159.5966786,"Kauai, Hawaii, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802023061,2.802023061,2.802023061,2.802023061,2.802023061,2.802023061,4.203034591,4.203034591,4.203034591,4.203034591,1.40101153,1.40101153,2.802023061,7.005057652,15.41112683,15.41112683,16.81213836,16.81213836,16.81213836,16.81213836,18.21314989,21.01517295,22.41618449,23.81719602,25.21820755,25.21820755,25.21820755,25.21820755,26.61921908,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214,29.42124214
15009,15009,US,USA,840,Maui,Hawaii,US,20.86399628,-156.5689097,"Maui, Hawaii, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605030221,0.605030221,1.210060443,1.815090664,1.815090664,3.025151106,3.025151106,5.445271991,5.445271991,5.445271991,5.445271991,7.865392876,8.470423098,9.68048354,9.68048354,12.10060443,15.12575553,15.12575553,15.73078575,21.78108797,22.99114841,26.01629951,26.62132974,29.04145062,29.04145062,34.48672261,34.48672261,39.9319946,50.82253859,52.03259903,53.24265947,55.66278036,55.66278036,57.47787102,62.92314301,64.13320345,65.3432639,66.55332434,66.55332434,67.76338478,68.368415,68.368415,67.76338478,68.368415,69.57847544,69.57847544,70.18350567,70.18350567,70.78853589,70.18350567,70.18350567,70.18350567
16001,16001,US,USA,840,Ada,Idaho,US,43.4526575,-116.2415516,"Ada, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224189108,0.448378216,0.448378216,0.672567324,0.672567324,0.672567324,1.793512864,2.466080188,2.466080188,2.914458404,4.259593052,5.380538592,8.743375212,12.10621183,17.03837221,20.62539794,25.3333692,43.71687606,43.71687606,69.94700169,68.82605615,80.70807888,86.31280658,90.12402141,93.93523625,98.1948293,100.2125313,110.9736085,115.0090124,115.9057688,115.9057688,120.6137401,120.6137401,127.1152242,129.1329262,132.944141,134.0650866,134.0650866,138.1004905,139.4456252,142.3600836,143.9294073,145.7229202,145.7229202,145.7229202,148.4131895,148.4131895,150.4308915,152.6727825,158.0533211,158.0533211,159.1742667,159.846834
16005,16005,US,USA,840,Bannock,Idaho,US,42.67002716,-112.2233311,"Bannock, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351143243,2.351143243,2.351143243,3.526714865,2.351143243,3.526714865,3.526714865,3.526714865,4.702286487,4.702286487,4.702286487,4.702286487,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,5.877858109,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,9.404572974,11.75571622,11.75571622,12.93128784,12.93128784,12.93128784,12.93128784,12.93128784,12.93128784
16011,16011,US,USA,840,Bingham,Idaho,US,43.2167288,-112.3978437,"Bingham, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.195341485,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,2.195341485,2.195341485,2.195341485,2.195341485,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,4.390682971,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,6.586024456,8.781365941,8.781365941,8.781365941,8.781365941,8.781365941,8.781365941
16013,16013,US,USA,840,Blaine,Idaho,US,43.4085812,-113.9752658,"Blaine, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.546694553,4.546694553,4.546694553,13.64008366,18.18677821,72.74711285,86.38719651,95.48058561,95.48058561,159.1343094,163.6810039,181.8677821,300.0818405,422.8425934,450.1227608,518.323179,591.0702919,872.9653542,1036.646358,1163.953806,1595.889788,1841.411294,1864.144767,1864.144767,1923.251796,1945.985269,1945.985269,2027.825771,2055.105938,2064.199327,2064.199327,2082.386105,2082.386105,2132.399745,2150.586524,2159.679913,2159.679913,2164.226607,2173.319996,2182.413385,2205.146858,2223.333636,2227.880331,2236.97372,2236.97372,2259.707193,2259.707193,2264.253887,2259.707193,2259.707193,2259.707193,2264.253887,2268.800582
16017,16017,US,USA,840,Bonner,Idaho,US,48.29996017,-116.6017932,"Bonner, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341317225,2.341317225,2.341317225,2.341317225,2.341317225,2.341317225,4.68263445,4.68263445,4.68263445,7.023951675,7.023951675,7.023951675,7.023951675,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689,9.3652689
16019,16019,US,USA,840,Bonneville,Idaho,US,43.38713372,-111.6161537,"Bonneville, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889703462,0.889703462,1.779406924,1.779406924,1.779406924,1.779406924,2.669110386,4.448517309,5.338220771,5.338220771,5.338220771,6.227924233,6.227924233,9.78673808,9.78673808,10.67644154,11.566145,12.45584847,14.23525539,21.35288308,21.35288308,21.35288308,21.35288308,21.35288308,21.35288308,21.35288308,24.91169693,24.91169693,24.91169693,24.91169693,24.91169693,24.02199347,24.02199347,24.91169693,24.91169693,24.91169693,24.91169693,24.91169693,24.91169693
16021,16021,US,USA,840,Boundary,Idaho,US,48.76684761,-116.4630179,"Boundary, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.658758334,8.658758334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,16027,US,USA,840,Canyon,Idaho,US,43.61970148,-116.7095499,"Canyon, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47118692,0.47118692,0.47118692,1.41356076,2.355934599,2.355934599,6.125429958,10.83729916,10.83729916,10.36611224,18.84747679,22.61697215,24.97290675,32.04071055,37.22376667,41.93563587,46.64750507,47.5898789,49.00343966,53.71530886,57.0136173,65.49498186,68.32210338,68.7932903,73.03397258,75.8610941,78.68821562,85.28483249,85.28483249,88.11195401,88.11195401,88.11195401,97.53569241,99.89162701,104.6034962,106.4882439,108.8441785,109.7865523,109.7865523,117.79673,117.79673,118.7391038,120.1526646,121.5662253,121.5662253,125.3357207,125.3357207
16029,16029,US,USA,840,Caribou,Idaho,US,42.77149116,-111.5597683,"Caribou, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481,14.45504481
16031,16031,US,USA,840,Cassia,Idaho,US,42.28347888,-113.6012409,"Cassia, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,4.234596655,12.70378996,16.93838662,16.93838662,16.93838662,21.17298327,21.17298327,21.17298327,25.40757993,29.64217658,29.64217658,33.87677324,42.34596655,42.34596655,38.11136989,42.34596655,42.34596655,42.34596655,42.34596655,46.5805632,46.5805632,50.81515986,50.81515986,50.81515986,50.81515986,50.81515986,50.81515986,50.81515986,50.81515986,55.04975651,55.04975651,55.04975651,55.04975651,55.04975651
16039,16039,US,USA,840,Elmore,Idaho,US,43.3507101,-115.4701578,"Elmore, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.783149851,11.34944955,11.34944955,34.04834866,37.83149851,41.61464836,41.61464836,45.39779821,52.96409791,52.96409791,60.53039761,60.53039761,60.53039761,60.53039761,60.53039761,68.09669731,68.09669731,68.09669731,79.44614686,83.22929671,83.22929671,90.79559641,94.57874626,121.0607952,121.0607952,109.7113457,109.7113457,109.7113457,113.4944955,113.4944955,113.4944955,113.4944955,113.4944955,113.4944955,113.4944955,113.4944955
16045,16045,US,USA,840,Gem,Idaho,US,44.06482372,-116.398376,"Gem, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.864414731,5.864414731,17.59324419,23.45765893,29.32207366,23.45765893,35.18648839,41.05090312,41.05090312,41.05090312,46.91531785,46.91531785,46.91531785,46.91531785,52.77973258,52.77973258,52.77973258,52.77973258,52.77973258,58.64414731,58.64414731,58.64414731,58.64414731,58.64414731,58.64414731,58.64414731,64.50856205,64.50856205,70.37297678,70.37297678,70.37297678,70.37297678,70.37297678,70.37297678,76.23739151,76.23739151,76.23739151,82.10180624,82.10180624
16047,16047,US,USA,840,Gooding,Idaho,US,42.96927962,-114.8108306,"Gooding, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.592392379,6.592392379,6.592392379,6.592392379,6.592392379,19.77717714,19.77717714,26.36956952,32.9619619,32.9619619,32.9619619,32.9619619,32.9619619,32.9619619,46.14674665,46.14674665,46.14674665,52.73913903,52.73913903,52.73913903,52.73913903,59.33153141,59.33153141,59.33153141,59.33153141,59.33153141,59.33153141,59.33153141,72.51631617,79.10870855,79.10870855,79.10870855,85.70110093,85.70110093
16053,16053,US,USA,840,Jerome,Idaho,US,42.68891267,-114.2655033,"Jerome, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.535700568,8.535700568,29.87495199,34.14280227,46.94635312,55.48205369,55.48205369,76.82130511,76.82130511,81.08915539,102.4284068,119.4998079,123.7676582,123.7676582,128.0355085,128.0355085,162.1783108,174.9818616,187.7854125,187.7854125,187.7854125,187.7854125,187.7854125,187.7854125,192.0532628,196.3211131,196.3211131,196.3211131,204.8568136,204.8568136,217.6603645,230.4639153,234.7317656,234.7317656,243.2674662,260.3388673
16055,16055,US,USA,840,Kootenai,Idaho,US,47.67282258,-116.7020872,"Kootenai, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651020475,1.953061424,1.953061424,1.953061424,3.906122848,5.208163797,5.208163797,5.859184271,6.510204746,7.161225221,16.92653234,16.92653234,18.87959376,19.53061424,20.18163471,24.08775756,24.08775756,26.04081898,27.34285993,27.99388041,27.34285993,27.34285993,27.34285993,28.64490088,28.64490088,29.29592136,29.29592136,29.29592136,31.24898278,31.90000326,32.55102373,32.55102373,33.2020442,33.85306468,34.50408515,38.410208,38.410208,38.410208,39.71224895,39.71224895,39.71224895,39.71224895,39.71224895,40.36326942,40.36326942,40.36326942,40.36326942,40.36326942
16057,16057,US,USA,840,Latah,Idaho,US,46.81587887,-116.7113698,"Latah, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.548484926,2.548484926,2.548484926,2.548484926,2.548484926,2.548484926,5.096969851,5.096969851,5.096969851,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,7.645454777,10.1939397,10.1939397,10.1939397,10.1939397,10.1939397,10.1939397,10.1939397,12.74242463,12.74242463,12.74242463,12.74242463,12.74242463,12.74242463,12.74242463,12.74242463
16065,16065,US,USA,840,Madison,Idaho,US,43.78141028,-111.6538474,"Madison, Idaho, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583645524,2.583645524,2.583645524,2.583645524,2.583645524,2.583645524,5.167291048,5.167291048,5.167291048,5.167291048,5.167291048,5.167291048,5.167291048,5.167291048,12.91822762,10.3345821,10.3345821,10.3345821,10.3345821,10.3345821,10.3345821,10.3345821,10.3345821,10.3345821,12.91822762,12.91822762,12.91822762,12.91822762,12.91822762,12.91822762,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,20.66916419,23.25280971,23.25280971,25.83645524,28.42010076,31.00374629,31.00374629,31.00374629,33.58739181
